,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
4319,United Arab Emirates,ARE,22/02/2021,5557793.0,,,67280.0,56.19,,,6803.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
4320,United Arab Emirates,ARE,23/02/2021,5668264.0,3480415.0,2187849.0,67077.0,57.31,35.19,22.12,6782.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
4321,United Arab Emirates,ARE,24/02/2021,5761463.0,,,68151.0,58.25,,,6891.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
4322,United Arab Emirates,ARE,25/02/2021,5846036.0,,,67472.0,59.11,,,6822.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
4323,United Arab Emirates,ARE,26/02/2021,5933299.0,,,66638.0,59.99,,,6738.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
4324,United Arab Emirates,ARE,27/02/2021,6015089.0,,,65957.0,60.82,,,6669.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
4325,United Arab Emirates,ARE,28/02/2021,6020461.0,,,66588.0,60.87,,,6733.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
4326,United Kingdom,GBR,13/12/2020,86337.0,86337.0,,,0.13,0.13,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4327,United Kingdom,GBR,14/12/2020,,,,84030.0,,,,1238.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4328,United Kingdom,GBR,15/12/2020,,,,84030.0,,,,1238.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4329,United Kingdom,GBR,16/12/2020,,,,84030.0,,,,1238.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4330,United Kingdom,GBR,17/12/2020,,,,84030.0,,,,1238.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4331,United Kingdom,GBR,18/12/2020,,,,84030.0,,,,1238.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4332,United Kingdom,GBR,19/12/2020,,,,84030.0,,,,1238.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4333,United Kingdom,GBR,20/12/2020,674545.0,674545.0,,84030.0,0.99,0.99,,1238.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4334,United Kingdom,GBR,21/12/2020,,,,78752.0,,,,1160.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4335,United Kingdom,GBR,22/12/2020,,,,73474.0,,,,1082.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4336,United Kingdom,GBR,23/12/2020,,,,68197.0,,,,1005.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4337,United Kingdom,GBR,24/12/2020,,,,62919.0,,,,927.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4338,United Kingdom,GBR,25/12/2020,,,,57641.0,,,,849.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4339,United Kingdom,GBR,26/12/2020,,,,52363.0,,,,771.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4340,United Kingdom,GBR,27/12/2020,1004145.0,1004145.0,,47086.0,1.48,1.48,,694.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4341,United Kingdom,GBR,28/12/2020,,,,48465.0,,,,714.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4342,United Kingdom,GBR,29/12/2020,,,,49844.0,,,,734.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4343,United Kingdom,GBR,30/12/2020,,,,51223.0,,,,755.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4344,United Kingdom,GBR,31/12/2020,,,,52602.0,,,,775.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4345,United Kingdom,GBR,01/01/2021,,,,53982.0,,,,795.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4346,United Kingdom,GBR,02/01/2021,,,,55361.0,,,,815.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4347,United Kingdom,GBR,03/01/2021,1401324.0,1379391.0,21933.0,56740.0,2.06,2.03,0.03,836.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4348,United Kingdom,GBR,04/01/2021,,,,74688.0,,,,1100.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4349,United Kingdom,GBR,05/01/2021,,,,92637.0,,,,1365.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4350,United Kingdom,GBR,06/01/2021,,,,110585.0,,,,1629.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4351,United Kingdom,GBR,07/01/2021,,,,128533.0,,,,1893.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4352,United Kingdom,GBR,08/01/2021,,,,146481.0,,,,2158.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4353,United Kingdom,GBR,09/01/2021,,,,164430.0,,,,2422.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4354,United Kingdom,GBR,10/01/2021,2677971.0,2286572.0,391399.0,182378.0,3.94,3.37,0.58,2687.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4355,United Kingdom,GBR,11/01/2021,2843815.0,2431648.0,412167.0,180016.0,4.19,3.58,0.61,2652.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4356,United Kingdom,GBR,12/01/2021,3067541.0,2639309.0,428232.0,185923.0,4.52,3.89,0.63,2739.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4357,United Kingdom,GBR,13/01/2021,3356229.0,2918252.0,437977.0,201110.0,4.94,4.3,0.65,2962.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4358,United Kingdom,GBR,14/01/2021,3678180.0,3234946.0,443234.0,221049.0,5.42,4.77,0.65,3256.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4359,United Kingdom,GBR,15/01/2021,4023705.0,3576263.0,447442.0,244356.0,5.93,5.27,0.66,3600.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4360,United Kingdom,GBR,16/01/2021,4322456.0,3872394.0,450062.0,260980.0,6.37,5.7,0.66,3844.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4361,United Kingdom,GBR,17/01/2021,4514802.0,4062501.0,452301.0,262404.0,6.65,5.98,0.67,3865.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4362,United Kingdom,GBR,18/01/2021,4723443.0,4266577.0,456866.0,268518.0,6.96,6.28,0.67,3955.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4363,United Kingdom,GBR,19/01/2021,5070365.0,4609740.0,460625.0,286118.0,7.47,6.79,0.68,4215.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4364,United Kingdom,GBR,20/01/2021,5437284.0,4973248.0,464036.0,297294.0,8.01,7.33,0.68,4379.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4365,United Kingdom,GBR,21/01/2021,5849899.0,5383103.0,466796.0,310246.0,8.62,7.93,0.69,4570.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4366,United Kingdom,GBR,22/01/2021,6329968.0,5861351.0,468617.0,329466.0,9.32,8.63,0.69,4853.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4367,United Kingdom,GBR,23/01/2021,6822981.0,6353321.0,469660.0,357218.0,10.05,9.36,0.69,5262.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4368,United Kingdom,GBR,24/01/2021,7044048.0,6573570.0,470478.0,361321.0,10.38,9.68,0.69,5322.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4369,United Kingdom,GBR,25/01/2021,7325773.0,6853327.0,472446.0,371761.0,10.79,10.1,0.7,5476.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4370,United Kingdom,GBR,26/01/2021,7638543.0,7164387.0,474156.0,366883.0,11.25,10.55,0.7,5404.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4371,United Kingdom,GBR,27/01/2021,7953250.0,7476765.0,476485.0,359424.0,11.72,11.01,0.7,5295.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4372,United Kingdom,GBR,28/01/2021,8369438.0,7891184.0,478254.0,359934.0,12.33,11.62,0.7,5302.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4373,United Kingdom,GBR,29/01/2021,8859372.0,8378940.0,480432.0,361343.0,13.05,12.34,0.71,5323.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4374,United Kingdom,GBR,30/01/2021,9468382.0,8977329.0,491053.0,377914.0,13.95,13.22,0.72,5567.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4375,United Kingdom,GBR,31/01/2021,9790576.0,9296367.0,494209.0,392361.0,14.42,13.69,0.73,5780.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4376,United Kingdom,GBR,01/02/2021,10143511.0,9646715.0,496796.0,402534.0,14.94,14.21,0.73,5930.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4377,United Kingdom,GBR,02/02/2021,10520433.0,10021471.0,498962.0,411699.0,15.5,14.76,0.73,6065.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4378,United Kingdom,GBR,03/02/2021,10992444.0,10490487.0,501957.0,434171.0,16.19,15.45,0.74,6396.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4379,United Kingdom,GBR,04/02/2021,11477040.0,10971047.0,505993.0,443943.0,16.91,16.16,0.75,6540.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4380,United Kingdom,GBR,05/02/2021,11975267.0,11465210.0,510057.0,445128.0,17.64,16.89,0.75,6557.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4381,United Kingdom,GBR,06/02/2021,12526737.0,12015018.0,511719.0,436908.0,18.45,17.7,0.75,6436.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4382,United Kingdom,GBR,07/02/2021,12806587.0,12294006.0,512581.0,430859.0,18.86,18.11,0.76,6347.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4383,United Kingdom,GBR,08/02/2021,13162878.0,12646486.0,516392.0,431338.0,19.39,18.63,0.76,6354.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4384,United Kingdom,GBR,09/02/2021,13577851.0,13058298.0,519553.0,436774.0,20.0,19.24,0.77,6434.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4385,United Kingdom,GBR,10/02/2021,14033555.0,13509108.0,524447.0,434444.0,20.67,19.9,0.77,6400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4386,United Kingdom,GBR,11/02/2021,14542318.0,14012224.0,530094.0,437897.0,21.42,20.64,0.78,6450.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4387,United Kingdom,GBR,12/02/2021,15091696.0,14556827.0,534869.0,445204.0,22.23,21.44,0.79,6558.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4388,United Kingdom,GBR,13/02/2021,15599904.0,15062189.0,537715.0,439024.0,22.98,22.19,0.79,6467.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4389,United Kingdom,GBR,14/02/2021,15839781.0,15300151.0,539630.0,433313.0,23.33,22.54,0.79,6383.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4390,United Kingdom,GBR,15/02/2021,16122272.0,15576107.0,546165.0,422771.0,23.75,22.94,0.8,6228.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4391,United Kingdom,GBR,16/02/2021,16499549.0,15940972.0,558577.0,417385.0,24.3,23.48,0.82,6148.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4392,United Kingdom,GBR,17/02/2021,16996806.0,16423082.0,573724.0,423322.0,25.04,24.19,0.85,6236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4393,United Kingdom,GBR,18/02/2021,17465127.0,16875536.0,589591.0,417544.0,25.73,24.86,0.87,6151.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4394,United Kingdom,GBR,19/02/2021,17852327.0,17247442.0,604885.0,394376.0,26.3,25.41,0.89,5809.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4395,United Kingdom,GBR,20/02/2021,18197269.0,17582121.0,615148.0,371052.0,26.81,25.9,0.91,5466.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4396,United Kingdom,GBR,21/02/2021,18348165.0,17723840.0,624325.0,358341.0,27.03,26.11,0.92,5279.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4397,United Kingdom,GBR,22/02/2021,18558969.0,17916181.0,642788.0,348100.0,27.34,26.39,0.95,5128.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4398,United Kingdom,GBR,23/02/2021,18911978.0,18242873.0,669105.0,344633.0,27.86,26.87,0.99,5077.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4399,United Kingdom,GBR,24/02/2021,19392553.0,18691835.0,700718.0,342250.0,28.57,27.53,1.03,5042.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4400,United Kingdom,GBR,25/02/2021,19913592.0,19177555.0,736037.0,349781.0,29.33,28.25,1.08,5152.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4401,United Kingdom,GBR,26/02/2021,20450858.0,19682048.0,768810.0,371219.0,30.13,28.99,1.13,5468.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4402,United Kingdom,GBR,27/02/2021,20885683.0,20089551.0,796132.0,384059.0,30.77,29.59,1.17,5657.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
4403,United States,USA,20/12/2020,556208.0,556208.0,,,0.17,0.17,,,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4404,United States,USA,21/12/2020,614117.0,614117.0,,57909.0,0.18,0.18,,173.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4405,United States,USA,22/12/2020,,,,127432.0,,,,381.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4406,United States,USA,23/12/2020,1008025.0,1008025.0,,150606.0,0.3,0.3,,450.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4407,United States,USA,24/12/2020,,,,191001.0,,,,571.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4408,United States,USA,25/12/2020,,,,215238.0,,,,644.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4409,United States,USA,26/12/2020,1944585.0,1944585.0,,231396.0,0.58,0.58,,692.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4410,United States,USA,27/12/2020,,,,211379.0,,,,632.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4411,United States,USA,28/12/2020,2127143.0,2127143.0,,216147.0,0.64,0.64,,646.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4412,United States,USA,29/12/2020,,,,235685.0,,,,705.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4413,United States,USA,30/12/2020,2794588.0,2794588.0,,255223.0,0.84,0.84,,763.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4414,United States,USA,31/12/2020,,,,278776.0,,,,834.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4415,United States,USA,01/01/2021,,,,302329.0,,,,904.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4416,United States,USA,02/01/2021,4225756.0,4225756.0,,325882.0,1.26,1.26,,974.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4417,United States,USA,03/01/2021,,,,336949.0,,,,1007.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4418,United States,USA,04/01/2021,4563260.0,4563260.0,,348017.0,1.36,1.36,,1041.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4419,United States,USA,05/01/2021,4836469.0,4836469.0,,339372.0,1.45,1.45,,1015.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4420,United States,USA,06/01/2021,5306797.0,5306797.0,,358887.0,1.59,1.59,,1073.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4421,United States,USA,07/01/2021,5919418.0,5919418.0,,378253.0,1.77,1.77,,1131.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4422,United States,USA,08/01/2021,6688231.0,6688231.0,,419933.0,2.0,2.0,,1256.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4423,United States,USA,09/01/2021,,,,461263.0,,,,1379.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4424,United States,USA,10/01/2021,,,,546636.0,,,,1634.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4425,United States,USA,11/01/2021,8987322.0,8987322.0,,632009.0,2.69,2.69,,1890.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4426,United States,USA,12/01/2021,9327138.0,9327138.0,,641524.0,2.79,2.79,,1918.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4427,United States,USA,13/01/2021,10278462.0,,,710238.0,3.07,,,2124.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4428,United States,USA,14/01/2021,11148991.0,9690757.0,1342086.0,747082.0,3.33,2.9,0.4,2234.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4429,United States,USA,15/01/2021,12279180.0,10595866.0,1610524.0,798707.0,3.67,3.17,0.48,2388.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4430,United States,USA,16/01/2021,,,,811670.0,,,,2427.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4431,United States,USA,17/01/2021,,,,824632.0,,,,2466.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4432,United States,USA,18/01/2021,,,,837595.0,,,,2504.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4433,United States,USA,19/01/2021,15707588.0,13595803.0,2023124.0,911493.0,4.7,4.07,0.6,2725.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4434,United States,USA,20/01/2021,16525281.0,14270441.0,2161419.0,892403.0,4.94,4.27,0.65,2668.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4435,United States,USA,21/01/2021,17546374.0,15053257.0,2394961.0,913912.0,5.25,4.5,0.72,2733.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4436,United States,USA,22/01/2021,19107959.0,16243093.0,2756953.0,975540.0,5.71,4.86,0.82,2917.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4437,United States,USA,23/01/2021,20537990.0,17390345.0,3027865.0,1057387.0,6.14,5.2,0.91,3162.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4438,United States,USA,24/01/2021,21848655.0,18502131.0,3216836.0,1122182.0,6.53,5.53,0.96,3355.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4439,United States,USA,25/01/2021,22734243.0,19252279.0,3346390.0,1126251.0,6.8,5.76,1.0,3368.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4440,United States,USA,26/01/2021,23540994.0,19902237.0,3481921.0,1119058.0,7.04,5.95,1.04,3346.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4441,United States,USA,27/01/2021,24652634.0,20687970.0,3801053.0,1161050.0,7.37,6.19,1.14,3472.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4442,United States,USA,28/01/2021,26193682.0,21698606.0,4263056.0,1235330.0,7.83,6.49,1.27,3694.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4443,United States,USA,29/01/2021,27884661.0,22858318.0,4780888.0,1253815.0,8.34,6.83,1.43,3749.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4444,United States,USA,30/01/2021,29577902.0,24064165.0,5259693.0,1291416.0,8.84,7.2,1.57,3861.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4445,United States,USA,31/01/2021,31123299.0,25201143.0,5657142.0,1324949.0,9.31,7.54,1.69,3962.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4446,United States,USA,01/02/2021,32222402.0,26023153.0,5927847.0,1355451.0,9.63,7.78,1.77,4053.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4447,United States,USA,02/02/2021,32780860.0,26440836.0,6064792.0,1319981.0,9.8,7.91,1.81,3947.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4448,United States,USA,03/02/2021,33878254.0,27154956.0,6436931.0,1317946.0,10.13,8.12,1.92,3941.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4449,United States,USA,04/02/2021,35203710.0,27905197.0,6926050.0,1287147.0,10.53,8.34,2.07,3849.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4450,United States,USA,05/02/2021,36819212.0,28909497.0,7503864.0,1276364.0,11.01,8.64,2.24,3816.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4451,United States,USA,06/02/2021,39037964.0,30250964.0,8317180.0,1351437.0,11.67,9.05,2.49,4041.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4452,United States,USA,07/02/2021,41210937.0,31579100.0,9147185.0,1441091.0,12.32,9.44,2.74,4309.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4453,United States,USA,08/02/2021,42417617.0,32340146.0,9518015.0,1456459.0,12.68,9.67,2.85,4355.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
4454,United States,USA,09/02/2021,43206190.0,32867213.0,9840429.0,1489333.0,12.92,9.83,2.94,4453.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
